sentence,label
in no event are ehr incentive payments made for a hospital for a payment year under this section to the extent they have been made for the same hospital for the same payment year under â 495104 of this part,0
c each qualifying ma organization must ensure that all potentially qualifying ma eps are enumerated through the npi system and that other identifying information required under â 495202b is provided to cms,0
â 495210 meaningful ehr user attestation,0
a qualifying ma organizations are required to attest  in a form and manner specified by cms  that each qualifying ma ep and qualifying maaffiliated eligible hospitals is a meaningful ehr user,0
b qualifying ma organizations are required to attest within 60 days after the close of a calendar year whether each qualifying ma ep is a meaningful ehr user,0
c qualifying ma organizations are required to attest within 60 days after close of the fy whether each qualifying maaffiliated eligible hospital is a meaningful ehr user,0
â 495212 limitation on review,0
a there is no administrative or judicial review under section 1869 or 1878 of the act  or otherwise of the methodology and standards for determining payment amounts and payment adjustments under the ma ehr ep incentive program,0
this includes provisions related to duplication of payment avoidance and rules developed related to the fixed schedule for application of limitation on incentive payments for all qualifying ma eps related to a specific qualifying ma organization,0
it also includes the methodology and standards developed for determining qualifying ma eps and the methodology and standards for determining a meaningful ehr user  including the means of demonstrating meaningful use and the selection of measures,0
b there is no administrative or judicial review under sections 1869 or 1878 of the act  or otherwise  of the methodology and standards for determining payment amounts and payment adjustments under the ma ehr hospital incentive program,0
this includes provisions related to duplication of payment avoidance,0
it also includes the methodology and standards developed for determining qualifying maaffiliated eligible hospitals and the methodology and standards for determining a meaningful ehr user  including the means of demonstrating meaningful use and the selection of measures,0
â 495300 basis and purpose,0
this subpart implements section 4201 of the american reinvestment and recovery act of 2009 and sections 1903a3f and 1903t of the act  which authorize states  at their option  to provide for incentive payments to medicaid providers for adopting  implementing  or upgrading certified ehr technology or for meaningful use of such technology,0
this subpart also provides enhanced federal financial participation ffp to states to administer these incentive payments,0
â 495302 definitions,0
as used in this subpartâ,0
acceptance documents mean written evidence of satisfactory completion of an approved phase of work or contract and acceptance thereof by the state agency,0
acquisition means to acquire health information technology hit equipment or services for the purpose of implementation and administration under this part from commercial sources or from state or local government resources,0
acute care hospital means a health care facilityâ,0
1 where the average length of patient stay is 25 days or fewer and,0
2 with a cms certification number previously known as the medicare provider number that has the last four digits in the series 0001â0879 or 1300â 1399,0
adopt  implement or upgrade meansâ,0
1 acquire  purchase  or secure access to certified ehr technology,0
2 install or commence utilization of certified ehr technology capable of meeting meaningful use requirements or,0
3 expand the available functionality of certified ehr technology capable of meeting meaningful use requirements at the practice site  including staffing  maintenance  and training  or upgrade from existing ehr technology to certified ehr technology per the onc ehr certification criteria,0
childrenâs hospital means a separately certified childrenâs hospital  either freestanding or hospitalwithinhospital thatâ,0
1 has a cms certification number  previously known as the medicare provider number  that has the last 4 digits in the series 3300â3399 and,0
2 predominantly treats individuals under 21 years of age,0
entities promoting the adoption of certified electronic health record technology means the statedesignated entities that are promoting the adoption of certified ehr technology by enabling oversight of the business  operational and legal issues involved in the adoption and implementation of certified ehr technology or by enabling the exchange and use of electronic clinical and administrative data between participating providers  in a secure manner  including maintaining the physical and organizational relationship integral to the adoption of certified ehr technology by eligible providers,0
health information technology planning advance planning document hit papd means a plan of action that requests ffp and approval to accomplish the planning necessary for a state agency to determine the need for and plan the acquisition of hit equipment or services or both and to acquire information necessary to prepare a hit implementation advanced planning document or request for proposal to implement the state medicaid hit plan,0
hit implementation advance planning document hit iapd means a plan of action that requests ffp and approval to acquire and implement the proposed state medicaid hit plan services or equipment or both,0
medicaid information technology architecture mita is both an initiative and a framework,0
it is a national framework to support improved systems development and health care management for the medicaid enterprise,0
it is an initiative to establish national guidelines for technologies and processes that enable improved program administration for the medicaid enterprise,0
medicaid management information system mmis means a mechanized claims processing and information retrieval systemâreferred to as medicaid management information systems mmisâthat meets specified requirements and that the department has found among other things is compatible with the claims processing and information retrieval systems used in the administration of the medicare program,0
the objectives of the mmis are to include claims processing and retrieval of utilization and management information necessary for program administration and audit and must coordinate with other mechanized systems and subsystems that perform other functions  such as eligibility determination,0
needy individuals mean individuals that meet one of following,0
1 received medical assistance from medicaid or the childrenâs health insurance program,0
or a medicaid or chip demonstration project approved under section 1115 of the act,0
2 were furnished uncompensated care by the provider,0
3 were furnished services at either no cost or reduced cost based on a sliding scale determined by the individualsâ ability to pay,0
patient volume means the minimum participation threshold as described at â 495304c through e that is estimated through a numerator and denominator  consistent with the smhp  and that meets the requirements of â 495306,0
practices predominantly means an ep for whom the clinical location for over 50 percent of his or her total patient encounters over a period of 6 months in the most recent calendar year occurs at a federally qualified health center or rural health clinic,0
service oriented architecture or service component based architecture means organizing and developing information technology capabilities as collaborating services that interact with each other based on open standards,0
state medicaid health information technology plan smhp means a document that describes the stateâs current and future hit activities,0
state selfassessment means a process that a state uses to review its strategic goals and objectives  measure its current business processes and capabilities against the mita business capabilities and ultimately develops target capabilities to transform its medicaid enterprise to be consistent with the mita principles,0
â 495304 medicaid provider scope and eligibility,0
the following medicaid providers are eligible to participate in the hit incentives program,0
1 medicaid eps,0
2 acute care hospitals,0
3 childrenâs hospitals,0
b medicaid ep,0
the medicaid professional eligible for an ehr incentive payment is limited to the following when consistent with the scope of practice regulations  as applicable for each professional â 44050  â 44060  â 440100 â 440165  and â 440166,0
1 a physician,0
2 a dentist,0
3 a certified nursemidwife,0
4 a nurse practitioner,0
5 a physician assistant practicing in a federally qualified health center fqhc led by a physician assistant or a rural health clinic rhc  that is so led by a physician assistant,0
c additional requirements for the medicaid ep,0
to qualify for an ehr incentive payment  a medicaid ep must  for each year for which the ep seeks an ehr incentive payment  not be hospitalbased as defined at â 4954 of this subpart  and meet one of the following criteria,0
1 have a minimum 30 percent patient volume attributable to individuals receiving medicaid,0
2 have a minimum 20 percent patient volume attributable to individuals receiving medicaid  and be a pediatrician,0
3 practice predominantly in a fqhc or rhc and have a minimum 30 percent patient volume attributable to needy individuals  as defined at â 495302,0
d exception,0
the hospitalbased exclusion in paragraph c of this section does not apply to the medicaidep qualifying based on practicing predominantly at a fqhc or rhc,0
e additional requirement for the eligible hospital,0
to be eligible for an ehr incentive payment for each year for which the eligible hospital seeks an ehr incentive payment  the eligible hospital must meet the following criteria,0
1 an acute care hospital must have at least a 10 percent medicaid patient volume for each year for which the hospital seeks an ehr incentive payment,0
2 a childrenâs hospital is exempt from meeting a patient volume threshold,0
â 495306 establishing patient volume,0
a medicaid provider must annually meet patient volume requirements of â 495304  as these requirements are established through the stateâs smhp in accordance with the remainder of this section,0
b state options through smhp,0
a state must submit through the smhp the option or options it has selected for measuring patient volume,0
a state must select the methodology described in either paragraph c or paragraph d of section or both methodologies,0
in addition  or as an alternative  a state may select the methodology described in paragraph g of this section,0
c methodology  patient encounter,0
1 eps,0
to calculate medicaid patient volume  an ep must divide,0
i the total medicaid patient encounters in any representative  continuous 90day period in the preceding calendar year by,0
ii the total patient encounters in the same 90day period,0
2 eligible hospitals,0
to calculate medicaid patient volume  an eligible hospital must divideâ,0
i the total medicaid encounters in any representative  continuous 90day period in the preceding fiscal year by,0
ii the total encounters in the same 90day period,0
3 needy individual patient volume,0
to calculate needy individual patient volume  an ep must divideâ,0
i the total needy individual patient encounters in any representative  continuous 90day period in the preceding calendar year by,0
d methodology  patient panel,0
i a the total medicaid patients assigned to the epâs panel in any representative  continuous 90day period in the preceding calendar year when at least one medicaid encounter took place with the medicaid patient in the year prior to the 90day period plus,0
b unduplicated medicaid encounters in the same 90day period by,0
iia the total patients assigned to the provider in that same 90day period with at least one encounter taking place with the patient during the year prior to the 90day period plus,0
b all unduplicated patient encounters in the same 90day period,0
2 needy individual patient volume,0
to calculate needy individual patient volume an ep must divideâ,0
ia the total needy individual patients assigned to the epâs panel in any representative  continuous 90day period in the preceding calendar year when at least one needy individual encounter took place with the medicaid patient in the year prior to the 90day period plus,0
b unduplicated needy individual encounters in the same 90day period  by,0
iia the total patients assigned to the provider in that same 90day period with at least one encounter taking place with the patient during the year prior to the 90day period  plus,0
e for purposes of this section  the following rules apply,0
1 for purposes of calculating ep patient volume  a medicaid encounter means services rendered to an individual on any one day whereâ,0
i medicaid or a medicaid demonstration project approved under section 1115 of the act paid for part or all of the service or,0
ii medicaid or a medicaid demonstration project approved under section 1115 of the act paid all or part of the individualâs premiums  copayments  and costsharing,0
2 for purposes of calculating hospital patient volume  both of the following definitions in paragraphs e2i and e2ii of this section may apply,0
i a medicaid encounter means services rendered to an individual per inpatient discharge whereâ,0
a medicaid or a medicaid demonstration project approved under section 1115 of the act paid for part or all of the service or,0
b medicaid or a medicaid demonstration project approved under section 1115 of the act paid all or part of the individualâs premiums  copayments  possibly and possibly costsharing,0
ii a medicaid encounter means services rendered in an emergency department on any one day whereâ,0
b medicaid or a medicaid demonstration project approved under section 1115 of the act paid all or part of the individualâs premiums  copayments  and costsharing,0
3 for purposes of calculating needy individual patient volume  a needy patient encounter means services rendered to an individual on any one day whereâ,0
i medicaid or chip or a medicaid or chip demonstration project approved under section 1115 of the act paid for part or all of the service,0
ii medicaid or chip or a medicaid or chip demonstration project approved under section 1115 of the act paid all or part of the individualâs premiums  copayments  or costsharing,0
iii the services were furnished at no cost and calculated consistent with â 495310h or,0
iv the services were paid for at a reduced cost based on a sliding scale determined by the individualâs ability to pay,0
f exception,0
a childrenâs hospital is not required to meet medicaid patient volume requirements,0
g establishing an alternative methodology,0
a state may submit to cms for review and approval through the smhp an alternative from the options included in paragraphs c and,0
d of this section  so long as it meets the following requirements,0
1 it is submitted consistent with all rules governing the smhp at â 495332,0
2 has an auditable data source,0
3 has received input from the relevant stakeholder group,0
4 it does not result  in the aggregate  in fewer providers becoming eligible than the methodologies in either paragraphs c and d of this section,0
h group practices,0
clinics or group practices will be permitted to calculate patient volume at the group practice or  clinic level  but only in accordance with all of the following limitations,0
1 the clinic or group practiceâs patient volume is appropriate as a patient volume methodology calculation for the ep,0
2 there is an auditable data source to support the clinicâs or group practiceâs patient volume determination,0
3 all eps in the group practice or clinic must use the same methodology for the payment year,0
4 the clinic or group practice uses the entire practice or clinicâs patient volume and does not limit patient volume in any way,0
5 if an ep works inside and outside of the clinic or practice  then the patient volume calculation includes only those encounters associated with the clinic or group practice  and not the epâs outside encounters,0
â 495308 net average allowable costs as the basis for determining the incentive payment,0
a the first year of payment,0
1 the incentive is intended to offset the costs associated with the initial adoption  implementation or upgrade of certified electronic health records technology,0
2 the maximum net average allowable costs for the first year are 25 000,0
b subsequent payment years,0
1 the incentive is intended to offset maintenance and operation of certified ehr technology,0
2 the maximum net average allowable costs for each subsequent year are 10 000,0
â 495310 medicaid provider incentive payments,0
a rules for medicaid eps,0
the medicaid epâs incentive payments are subject to all of the following limitations,0
1 first payment year,0
i for the first payment year  payment under this subpart may not exceed 85 percent of the maximum threshold of 25 000  which equals 21 250,0
ii medicaid eps are responsible for payment for the remaining 15 percent of the net average allowable cost of certified ehr technology  or 3 750 for the first payment year,0
iii an ep may not begin receiving payments any later than cy 2016,0
2 subsequent annual payment years,0
i for subsequent payment years  payment may not exceed 85 percent of the maximum threshold of 10 000  which equals 8 500,0
ii medicaid eps are responsible for payment for the remaining 15 percent of the net average allowable cost of certified ehr technology  or 1 500 per payment year,0
iii payments after the first payment year may continue for a maximum of 5 years,0
iv medicaid eps may receive payments on a nonconsecutive  annual basis,0
v no payments may be made after cy 2021,0
3 maximum incentives,0
in no case may a medicaid ep participate for more than a total of 6 years  and in no case will the maximum incentive over a 6year period exceed 63 750,0
4 limitation,0
for a medicaid ep who is a pediatrician described in paragraph,0
b of this section payment is limited as follows,0
i the maximum payment in the first payment year is further reduced by twothirds  which equals 14 167,0
ii the maximum payment in subsequent payment years is further reduced by twothirds  which equals 5 667,0
iii in no case will the maximum incentive payment to a pediatrician under this limitation exceed 42 500 over a 6year period,0
b optional exception for pediatricians,0
a pediatrician described in this paragraph is a medicaid ep who does not meet the 30 percent patient volume requirements described in â 495304 and â 495306  but who meets the 20 percent patient volume requirements described in such sections,0
c limitation to only one ehr incentive program,0
an ep may only receive an incentive payment from either medicare or medicaid in a payment year  but not both,0
d exception for eps to switch programs,0
an ep may change his or her ehr incentive payment program election once  consistent with â 49510 of this part,0
e limitation to one state only,0
a medicaid ep or eligible hospital may receive an incentive payment from only one state in a payment year,0
f incentive payments to hospitals,0
incentive payments to an eligible hospital under this subpart are subject to all of the following conditions,0
1 the payment is provided over a minimum of a 3year period and maximum of a 6year period,0
2 the total incentive payment received over all payment years of the program is not greater than the aggregate ehr incentive amount  as calculated under paragraph g of this section,0
3 no single incentive payment for a payment year may exceed 50 percent of the aggregate ehr hospital incentive amount calculated under paragraph g of this section for an individual hospital,0
4 no incentive payments over a 2year period may exceed 90 percent of the aggregate ehr hospital incentive amount calculated under paragraph g of this section for an individual hospital,0
5 no hospital may begin receiving incentive payments for any year after fy 2016  and after fy 2016  a hospital may not receive an incentive payment unless it received an incentive payment in the prior fiscal year,0
6 prior to fy 2016  payments can be made to an eligible hospital on a nonconsecutive  annual basis for the fiscal year,0
7 a multisite hospital with one cms certification number is considered one hospital for purposes of calculating payment,0
g calculation of the aggregate ehr hospital incentive amount,0
the aggregate ehr hospital incentive amount is calculated as the product of the overall ehr amount times the medicaid share,0
1 overall ehr amount,0
the overall ehr amount for an eligible hospital is based upon a theoretical 4 years of payment the hospital would receive based  for each of such 4 years  upon the product of the following,0
i initial amount,0
the initial amount is equal to the sum ofâ,0
a the base amount which is set at 2 000 000 for each of the theoretical 4 years plus,0
b the dischargerelated amount for a 12month period selected by the state  but ending in the federal fiscal year before the hospitalâs fiscal year that serves as the first payment year,0
the dischargerelated amount is the sum of the following  with discharges over the 12month period and based upon the total discharges for the eligible hospital regardless of any source of payment,0
1 for the first through 1 149th discharge  0,0
2 for the 1 150th through the 23 000th discharge  200,0
3 for any discharge greater than the 23 000th  0,0
c for purposes of calculating the dischargerelated amount under paragraph g1ib of this section  for the last 3 of the theoretical 4 years of payment  discharges are assumed to increase by the providerâs average annual rate of growth for the most recent 3 years for which data are available per year,0
negative rates of growth must be applied as such,0
ii medicare share,0
the medicare share  which equals 1,0
iii transition factor,0
the transition factor which equals as follows,0
a for the first of the theoretical 4 years  1,0
b for the second of the theoretical 4 years  3 or 4,0
c for the third of the theoretical 4 years  1 or 2,0
d for the fourth of the theoretical 4 years  1 or 4,0
2 medicaid share,0
the medicaid share specified under this paragraph for an eligible hospital is equal to a fractionâ,0
i the numerator of which is the sum for the 12month period selected by the state and with respect to the eligible hospital ofâ,0
a the estimated number of inpatientbeddays which are attributable to medicaid individuals and,0
b the estimated number of inpatientbeddays which are attributable to individuals who are enrolled in a managed care organization  a prepaid inpatient health plan  or a prepaid ambulatory health plan under part 438 of this chapter and,0
ii the denominator of which is the product ofâ,0
a the estimated total number of inpatientbeddays with respect to the eligible hospital during such period and,0
b the estimated total amount of the eligible hospitalâs charges during such period  not including any charges that are attributable to charity care  divided by the estimated total amount of the hospitalâs charges during such period,0
iii in computing inpatientbeddays under paragraph g2i of this section  a state may not include estimated inpatientbeddays attributable to individuals with respect to whom payment may be made under medicare part a  or inpatientbeddays attributable to individuals who are enrolled with a medicare advantage organization under medicare part c,0
h approximate proxy for charity care,0
if the state determines that an eligible providerâs data are not available on charity care necessary to calculate the portion of the formula specified in paragraph g2iib of this section  the state may use that providerâs data on uncompensated care to determine an appropriate proxy for charity care  but must include a downward adjustment to eliminate bad debt from uncompensated care data,0
the state must use auditable data sources,0
i deeming,0
in the absence of the data necessary  with respect to an eligible hospital the amount described in paragraph g2iib of this section must be deemed to be 1,0
in the absence of data  with respect to an eligible hospital  necessary to compute the amount described in paragraph g2ib of this section  the amount under such clause must be deemed to be 0,0
j dual eligibility for incentives payments,0
a hospital may receive incentive payments from both medicare and medicaid if it meets all eligibility criteria in the payment year,0
k payments to statedesignated entities,0
payments to entities promoting the adoption of certified ehr technology as designated by the state must meet the following requirements,0
1 a medicaid ep may reassign his or her incentive payment to an entity promoting the adoption of certified ehr technology  as defined in â 495302  and as designated by the state  only under the following conditions,0
i the state has established a method to designate entities promoting the adoption of ehr technology that comports with the federal definition in â 495302,0
ii the state publishes and makes available to all eps a voluntary mechanism for reassigning annual payments and includes information about the verification mechanism the state will use to ensure that the reassignment is voluntary and that no more than 5 percent of the annual payment is retained by the entity for costs not related to certified ehr technology,0
â 495312 process for payments,0
states must have a process for making payments consistent with the requirements in subparts a and d of this part,0
b reporting data consistent with this subpart,0
in order to receive a payment under this part  a provider must report the required data under subpart a and this subpart within the ehr reporting period described in â 4954,0
c state role,0
the state determines the providerâs eligibility for the ehr incentive payment under subpart a and this subpart and approves  processes  and makes timely payments using a process approved by cms,0
d state disbursement,0
the state disburses an incentive payment to the provider based on the criteria described in subpart a and this subpart,0
e timeframes,0
payments are disbursed consistent with the following timeframes for each type of medicaid eligible provider,0
states disburse payments consistent with the calendar year on a rolling basis following verification of eligibility for the payment year,0
2 medicaid eligible hospitals,0
states disburse payments consistent with the federal fiscal year on a rolling basis following verification of eligibility for the payment year,0
â 495314 activities required to receive an incentive payment,0
a first payment year,0
1 in the first payment year  to receive an incentive payment  the medicaid ep or eligible hospital must meet one of the following,0
i demonstrate that during the payment year  it has adopted  implemented  or upgraded certified ehr technology  as defined in â 495302,0
ii demonstrate that during the ehr reporting period for a payment year  it is a meaningful ehr user as defined in â 4954,0
2 a provider may notify the state of its nonbinding intention to participate in the incentives program prior to having fulfilled all of the eligibility criteria,0
1 in the second  third  fourth  fifth  and sixth payment years  to receive an incentive payment  the medicaid ep or eligible hospital must demonstrate that during the ehr reporting period for the applicable payment year  it is a meaningful ehr user  as defined in â 4954,0
2 the automated reporting of the clinical quality measures will be accomplished using certified ehr technology interoperable with the system designated by the state to receive the data,0
â 495316 state monitoring and reporting regarding activities required to receive an incentive payment,0
a subject to â 495332 the state is responsible for tracking and verifying the activities necessary for a medicaid ep or eligible hospital to receive an incentive payment for each payment year  as described in â 495314,0
b subject to â 495332  the state must submit a state medicaid hit plan to cms that includesâ,0
1 a detailed plan for monitoring  verifying and periodic auditing of the requirements for receiving incentive payments  as described in â 495314 and,0
2 a description of the how the state will collect and report on provider meaningful use of certified ehr technology,0
c subject to â 495332 and â 495352 the state is required to submit to cms annual reports on the following,0
1 provider adoption  implementation  or upgrade of certified ehr technology activities and payments and,0
2 aggregated  deidentified meaningful use data,0
d1 the annual report described in paragraph c of this section must include  but is not limited to the following,0
i the number  type  and practice locations of providers who qualified for an incentive payment on the basis of having adopted  implemented  or upgraded certified ehr technology,0
ii aggregated data tables representing the provider adoption  implementation  or upgrade of certified ehr technology,0
iii the number  type  and practice locations of providers who qualified for an incentive payment on the basis of demonstrating that they are meaningful users of certified ehr technology,0
v a description and quantitative data on how its incentive payment program addressed individuals with unique needs such as children,0
2 subject to â 495332  the state may propose a revised definition of meaningful use of certified ehr technology  subject to cms prior approval  but only with respect to the following objectives,0
i generate lists of patients by specific conditions to use for quality improvement  reduction of disparities  research or outreach,0
ii capability to submit electronic data to immunization registries or immunization information systems and actual submission in accordance with applicable law and practice,0
iii capability to provide electronic submission of reportable as required by state or local law lab results to public health agencies and actual submission in accordance with applicable law and practice and,0
iv capability to provide electronic syndromic surveillance data to public health agencies and actual transmission in accordance with applicable law and practice,0
e state failure to submit the required reports to cms may result in discontinued or disallowed funding,0
â 495318 state responsibilities for receiving ffp,0
in order to be provided ffp under section 1903a3f of the act  a state must demonstrate to the satisfaction of hhs  that the state isâ,0
a using the funds provided for the purposes of administering incentive payments to providers under this program  including tracking of meaningful use by medicaid providers of ehr technology,0
b conducting adequate oversight of the program  including routine tracking of meaningful use attestations and reporting mechanisms and,0
c is pursuing initiatives to encourage the adoption of certified ehr technology to promote health care quality and the exchange of health care information  subject to applicable laws and regulations governing such exchange,0
â 495320 ffp for payments to medicaid providers,0
subject to the requirements outlined in this subpart  ffp is available at 100 percent of state expenditures for payments to medicaid eligible providers to encourage the adoption and meaningful use of certified ehr technology,0
â 495322 ffp for reasonable administrative expenses,0
subject to prior approval conditions at â 495324 of this subpart  ffp is available at 90 percent in state expenditures for administrative activities in support of implementing incentive payments to medicaid eligible providers,0
â 495324 prior approval conditions,0
a a state must obtain prior written approval as specified in paragraph b of this section  when the state plans to initiate planning and implementation activities in support of medicaid provider incentive payments encouraging the adoption and meaningful use of certified ehr technology with proposed federal financial participation,0
b to receive 90 percent match  each state must receive prior approval for all of the following,0
1 the hit advance planning document and the implementation advance planning document,0
2 a request for proposal and any contract that a state may utilize to complete activities under this subpart  unless specifically exempted by the department of health and human services  prior to release of the request for proposal or prior to execution of a contract,0
4 the state medicaid hit plan,0
c failure to submit any of the information specified in paragraph b of this section to the satisfaction of hhs may result in disapproval or suspension of project funding,0
d a state must obtain prior written approval from hhs of its justification for a sole source acquisition  when it plans to acquire noncompetitively from a nongovernmental source hit equipment or services  with proposed ffp under this subpart if the total state and federal acquisition cost is more than 100 000,0
â 495326 disallowance of ffp,0
if the hhs finds that any acquisition approved or modified under the provisions of this subpart fails to comply with the criteria  requirements  and other undertakings described in the approved hit planning advance planning document and hit implementation advance planning document to the detriment of the proper and efficient operation of the medicaid program  payment of ffp may be disallowed,0
in the case of a suspension of approval of a hit planning advance planning document and hit implementation advance planning document  suspension would occur in the same manner as 45 cfr 20537c and 30740a,0
â 495328 request for reconsideration of adverse determination,0
if cms disapproves a state request for any elements of a stateâs advance planning document or state medicaid hit plan under this subpart  or determines that requirements are met for approval on a date later than the date requested  the decision notice includes the following,0
a the finding of fact upon which the determination was made,0
b the procedures for appeal of the determination in the form of a request for reconsideration,0
â 495330 termination of ffp for failure to provide access to information,0
a hhs terminates ffp at any time if the medicaid agency fails to provide state and federal representatives with full access to records relating to hit planning and implementation efforts  and the systems used to interoperate with electronic hit  including onsite inspection,0
b the department may request such access at any time to determine whether the conditions in this subpart are being met,0
â 495332 state medicaid health information technology hit plan requirements,0
each state medicaid hit plan must include all of the following elements,0
a state systems,0
for state systems  interoperability  and the current and future visions,0
1 a baseline assessment of the current hit landscape environment in the state including the inventory of existing hit in the state,0
the assessment must include a comprehensiveâ,0
i description of the hit ââasisââ landscape,0
ii description of the hit ââtobeââ landscape and,0
iii hit roadmap and strategic plan for the next 5 years,0
2 a description of how the state medicaid hit plan will be planned  designed  developed and implemented  including how it will be implemented in accordance with the medicaid information technology architecture mita principles as described in the medicaid information technology framework 20,0
the mita initiativeâ,0
i establishes national guidelines for technologies and processes that enable improved program administration for the medicaid enterprise,0
iii is important to the design and development of state ehr incentive payment systems,0
3 a description of how intrastate systems  including the medicaid management information system mmis and other automated mechanized claims processing and information retrieval systemsâ,0
i have been considered in developing a hit solution and,0
ii a plan that incorporates the design  development  and implementation phases for interoperability of such state systems with a description of how any planned systems enhancements support overall state and medicaid goals,0
4 a description of datasharing components of hit solutions,0
5 a description of how each state will promote secure data exchange  where permissible under the health insurance portability and,0
accountability act hipaa and other requirements included in arra,0
6 a description of how each state will promote the use of data and technical standards to enhance data consistency and data sharing through common dataaccess mechanisms,0
7 a description of how each state will support integration of clinical and administrative data,0
8 a description of the process in place for ensuring improvements in health outcomes  clinical quality  or efficiency resulting from the adoption of certified ehr technology by recipients of medicaid incentive payments and a methodology for verifying such information,1
9 a description of the process in place for ensuring that any certified ehr technology used as the basis for a payment incentive to medicaid providers is compatible with state or federal administrative management systems  including the mmis or other automated claims processing system or information retrieval system and a methodology for verifying such information,1
10 a description of how each state will adopt national data standards for health and data exchange and open standards for technical solutions as they become available,0
11 a description of how the state intends to address the needs of underserved and vulnerable populations such as children  individuals with chronic conditions  title ivâe foster care children  individuals in longterm care settings and the aged  blind  and disabled,0
this description must address the following,0
i person centered goals and objectives and shared decisionmaking,0
ii coordination of care across multiple service providers  funding sources  settings  and patient conditionsâ,0
iii universal design to ensure access by people with disabilities and older americans and,0
iv institutional discharge planning and diversion activities that are tied to community based service availability,0
b eligibility,0
for eligibility  a description of the process in place for all of the following,0
1 for ensuring that each ep and eligible hospital meets all provider enrollment eligibility criteria upon enrollment and reenrollment to the medicaid ehr payment incentive program,0
2 for ensuring patient volume consistent with the criteria in â 495304 and â 495306 for each ep who practices predominantly in a fqhc or rhc and for each medicaid ep who is a physician  pediatrician  nurse practitioner  certified nurse midwife or dentist and a methodology in place used to verify such information,0
3 for ensuring that the ep or eligible hospital is a provider who meets patient volume consistent with the criteria in â 495304 and â 495306 and a methodology in place used to verify such information,0
4 for ensuring that each medicaid ep is not hospitalbased and a methodology in place used to verify such information,0
5 to ensure that a hospital eligible for incentive payments has demonstrated an average length of stay of 25 days or less and a methodology for verifying such information,0
c monitoring and validation,0
for monitoring and validation of information  states must include the following,0
1 a description of the process in place for ensuring that  because of cmsâ and the statesâ oversight responsibilities  all provider information for attestations including meaningful use  efforts to adopt  implement  or upgrade and any information added to the cms single provider repository including all information related to patient volume  npi  tax identification number tin  are all true and accurate and that any concealment or falsification of a material fact related to the attestation may result in prosecution under federal and state laws and a methodology in place used to verify such information,0
2 a description of the process in place for ensuring that the ep or eligible hospital is eligible to receive an incentive payment consistent with the criteria outlined in â 495314 and a methodology in place used to verify such information,0
3 a description of the process in place for capturing attestations from each ep or eligible hospital that they have meaningfully used certified ehr technology during the ehr reporting period  and that they have adopted  implemented  or upgraded certified ehr technology and a description of the methodology in place used to verify such information,0
4 a description of the process in place for capturing clinical quality data from each ep or eligible hospital and a description of the methodology in place used to verify such information,0
5 a description of the process in place for monitoring the compliance of providers coming onto the program with different requirements depending upon their participation year and a methodology for verifying such information,0
6 a list of the specific actions planned to implement the ehr incentive program  including a description and organizational charts for workgroups within state government including external partners,0
7 a description of the process in place to ensure that no amounts higher than 100 percent of ffp will be claimed by the state for reimbursement of expenditures for state payments to medicaid eligible providers for the certified ehr technology incentive payment program and a methodology for verifying such information,1
8 a description of the process in place to ensure that no amounts higher than 90 percent of ffp will be claimed by the state for administrative expenses in administering the certified ehr technology incentive payment program and a methodology for verifying such information,1
9 a description of the process and methodology for ensuring and verifying the following,0
i amounts received under section 1903a3f of the act with respect to payments to a medicaid ep or eligible hospital are paid directly to such provider or to an employer or facility to which such provider has assigned payments without any deduction or rebate,0
ii all incentive payment reassignments to an entity promoting the adoption of certified ehr technology  as designated by the state  are voluntary for the medicaid ep involved,0
iii entities promoting the adoption of certified ehr technology do not retain more than 5 percent of such payments for costs not related to certified ehr technology and support services including maintenance and training that is for  or is necessary for the operation of  such technology,0
10 a description of the process in place for ensuring that each medicaid ep or eligible hospital that collects an ehr payment incentive has collected a payment incentive from only one state even if the provider is licensed to practice in multiple states and a methodology for verifying such information,0
11i a description of the process in place for ensuring that each ep or eligible hospital that wishes to participate in the ehr incentive payment program will receive a npi and,0
ii a description of how the npi will be used to coordinate with the cms so that the ep will choose only one program from which to receive the incentive payment and the hospital payments are tracked accordingly,0
12 a description of the process in place for ensuring that each ep or eligible hospital who wishes to participate in the ehr incentive payment program will provide a tin to the state for purposes of the incentive payment,0
d payments,0
for payments  states must provide descriptions of the following processes that are in place,0
1 the process in place for ensuring that there is no duplication of medicare and medicaid incentive payments to eps and a methodology for verifying such information,0
2 the process in place to ensure that any existing fiscal relationships with providers to disburse the incentive payments through medicaid managed care plans does not result in payments that exceed 105 percent of the capitation rate  in order to comply with the medicaid managed care incentive payment rules at â 4386v5iii of this chapter and a methodology for verifying such information,0
3 the process in place to ensure that only appropriate funding sources are used to make medicaid ehr incentive payments and the methodology for verifying such information,0
4 the process in place and the methodology for verifying that information is available in order to ensure that medicaid ehr incentive payments are made for no more than a total of 6 years that no ep or eligible hospital begins receiving payments after 2016 that incentive payments cease after 2021 and that an eligible hospital does not receive incentive payments after fy 2016 unless the hospital received an incentive payment in the prior fiscal year,0
